source,source_entry,date_day,date_month,date_year,actor_id,actor_first_name,actor_surname,role,status,phase
BRGA818,00001682A,,,1682,5392,Judocus,Van Dormael,goldsmith,teacher,start
BRGA818,00001682A,,,1682,5538,Jan Baptist,Crick,goldsmith,apprentice,start
BRGA818,00001682B,,,1682,5549,Adriaen Francois,Baudewyns,member,dean,start
BRGA818,00001682B,,,1682,3252,Francois,Ysenbaut,member,dean,start
BRGA818,00001682B,,,1682,3271,Peter,De Backer,member,dean,start
BRGA818,00001683B,,,1683,5589,Christiaen,Crocx,glazier,master’s son,start
BRGA818,00001683C,,,1683,2187,Erasmus,Crock,member,dean,start
BRGA818,00001683C,,,1683,5510,Theodoor,Van Heil,member,dean,start
BRGA818,00001683C,,,1683,5462,Jan Baptist,Timmermans,member,dean,start
BRGA818,00001683D,,,1683,5598,Antoon,Krick,glazier,apprentice,start
BRGA818,00001683D,,,1683,5492,Artus,De Kemp,glazier,teacher,start
BRGA818,00001683D,,,1683,5439,Laurys,Van Rossum,glazier,teacher,start
BRGA818,00001684A,,,1684,5592,Leo,Van Kerckhove,member,apprentice,start
BRGA818,00001684A,,,1684,2979,Jan Baptist,Van Heil,member,teacher,start
BRGA818,00001684B,,,1684,5593,Dromsens,Smail,glazier,master,start
BRGA818,00001684C,,,1684,5594,Peter,Lambillot,gilder,master’s son,start
BRGA818,00001684D,,,1684,2187,Erasmus,Crock,member,dean,start
BRGA818,00001684D,,,1684,5462,Jan Baptist,Timmermans,member,dean,start
BRGA818,00001684D,,,1684,5510,Theodoor,Van Heil,member,dean,start
BRGA818,00001685A,,,1685,5605,Andries,Van der Plancken,member,master,start
BRGA818,00001685B,,,1685,5607,Carolus,Van Baeckegom,member,master,start
BRGA818,00001685C,,,1685,5352,Michiel,Allaert,member,dean,start
BRGA818,00001685C,,,1685,5482,Jan [b],Raes,member,dean,start
BRGA818,00001685C,,,1685,5589,Christiaen,Crocx,member,dean,start
BRGA818,00001686A,,,1686,5605,Andries,Van der Plancken,member,dean,start
BRGA818,00001686A,,,1686,3252,Francois,Ysenbaut,member,dean,start
BRGA818,00001686A,,,1686,5439,Laurys,Van Rossum,member,dean,start
BRGA818,00001686B,,,1686,5630,Lieven Illewardus,Van Achter,painter,apprentice,start
BRGA818,00001686B,,,1686,582,Jacob,Van der Heyden,painter,teacher,start
BRGA818,00001686C,,,1686,5633,Gillis,Wauters,painter,apprentice,start
BRGA818,00001686C,,,1686,3153,Charles,Wautier,painter,teacher,start
BRGA818,00001686D,,,1686,5635,Antoon,De Vorster,member,apprentice,start
BRGA818,00001686D,,,1686,5395,Peter,Leermans,member,teacher,start
BRGA818,00001686E,,,1686,5638,,Cotina,painter,apprentice,start
BRGA818,00001686E,,,1686,5452,Maerten,De la Court,painter,teacher,start
BRGA818,00001686F,,,1686,5639,,Van der Borcht,painter,apprentice,start
BRGA818,00001686F,,,1686,586,Lambert,De Hondt,painter,teacher,start
BRGA818,00001687A,,,1687,5589,Christiaen,Crocx,member,dean,start
BRGA818,00001687A,,,1687,513,Lucas,Achtschellinck,member,dean,start
BRGA818,00001687A,,,1687,5392,Judocus,Van Dormael,member,dean,start
BRGA818,00001687B,,,1687,5333,Carel,De Swert,glazier,parent,start
BRGA818,00001687B,,,1687,5644,Judocus,Van Overstaeten,glazier,apprentice,start
BRGA818,00001687B,,,1687,5333,Carel,De Swert,glazier,teacher,start
BRGA818,00001688A,,,1688,5646,Jacob,De Rock,glazier,apprentice,start
BRGA818,00001688A,,,1688,2187,Erasmus,Crock,glazier,teacher,start
BRGA818,00001688A,,,1688,2187,Erasmus,Crock,glazier,parent,start
BRGA818,00001688B,,,1688,5648,Antoon,De Veuster,painter,apprentice,start
BRGA818,00001688B,,,1688,5395,Peter,Leermans,painter,teacher,start
BRGA818,00001688C,,,1688,5649,Adriaen,Frankien,painter,apprentice,start
BRGA818,00001688C,,,1688,5451,Peter,Herrebos,painter,teacher,start
BRGA818,00001688D,,,1688,5650,Adriaen,Thielemans,gilder,apprentice,start
BRGA818,00001688D,,,1688,5594,Peter,Lambillot,gilder,teacher,start
BRGA818,00001688E,,,1688,5482,Jan [b],Raes,member,dean,start
BRGA818,00001688E,,,1688,563,Peter,Van Orley,member,dean,start
BRGA818,00001688E,,,1688,2187,Erasmus,Crock,member,dean,start
BRGA818,00001688F,,,1688,5653,Laurys,Casier,gilder,apprentice,start
BRGA818,00001688F,,,1688,5607,Carolus,Van Baeckegom,gilder,teacher,start
BRGA818,00001689A,,,1689,5454,Ferdinand,Colyns,painter,master,start
BRGA818,00001689B,,,1689,5657,Carel,Faeghe,glazier,apprentice,start
BRGA818,00001689B,,,1689,5399,Jan Baptist,Meskens,glazier,teacher,start
BRGA818,00001689C,,,1689,5662,Francois,De Coster,gilder,apprentice,start
BRGA818,00001689C,,,1689,5542,Francois,Reps,gilder,teacher,start
BRGA818,00001689D,,,1689,513,Lucas,Achtschellinck,painter,teacher,start
BRGA818,00001689D,,,1689,5672,[anonymous],,painter,apprentice,start
BRGA818,00001689E,,,1689,3252,Francois,Ysenbaut,member,dean,start
BRGA818,00001689E,,,1689,3246,Joris,Ringheler,member,dean,start
BRGA818,00001689E,,,1689,5358,Thomas,Pins,member,dean,start
BRGA818,00001689F,,,1689,5430,Jan,Timmermans,glazier,master,start
BRGA818,00001689G,,,1689,5674,Willem,Asselman,glazier,apprentice,start
BRGA818,00001689G,,,1689,5669,Hieronymus,Ringheler,glazier,teacher,start
BRGA818,1690,,,1690,5462,Jan Baptist,Timmermans,member,dean,start
BRGA818,1690,,,1690,5542,Francois,Reps,member,dean,start
BRGA818,1690,,,1690,5671,Egidius Jan,Schoreels,member,dean,start
BRGA818,00001691A,,,1691,3252,Francois,Ysenbaut,member,dean,start
BRGA818,00001691A,,,1691,5607,Carolus,Van Baeckegom,member,dean,start
BRGA818,00001691A,,,1691,5669,Hieronymus,Ringheler,member,dean,start
BRGA818,00001691B,,,1691,5707,Dionysus,Van Waeyenbergh,glazier,master,start
BRGA818,00001691C,,,1691,5711,Francois,Berbiers,glazier,master,start
BRGA818,00001691D,,,1691,5712,[NN],Willemont,painter,master,start
BRGA818,00001692A,,,1692,5713,Johannes,Pletinckx,painter,master,start
BRGA818,00001692B,,,1692,5482,Jan [b],Raes,member,dean,start
BRGA818,00001692B,,,1692,5423,Raymandus,Ringheler,member,dean,start
BRGA818,00001692B,,,1692,5553,Matthys,Schoevaert,member,dean,start
BRGA818,1693,,,1693,5482,Jan [b],Raes,member,dean,start
BRGA818,1693,,,1693,5423,Raymandus,Ringheler,member,dean,start
BRGA818,1693,,,1693,5553,Matthys,Schoevaert,member,dean,start
BRGA818,00001694A,,,1694,5335,Quireyn,Van Nuvel,member,dean,start
BRGA818,00001694A,,,1694,3252,Francois,Ysenbaut,member,dean,start
BRGA818,00001694A,,,1694,5669,Hieronymus,Ringheler,member,dean,start
BRGA818,00001694B,,,1694,5529,Hendrick,Cortois,goldsmith,master,start
BRGA818,00001694C,,,1694,5653,Laurys,Casier,gilder,master,start
BRGA818,00001694D,,,1694,5734,Carel,Van Geel,painter,master,start
BRGA818,00001694E,,,1694,5735,Peter Joseph,Le Fils,painter,master,start
BRGA818,00001694F,,,1694,582,Jacob,Van der Heyden,member,teacher,start
BRGA818,00001694F,,,1694,5742,[anonymous],,member,apprentice,start
BRGA818,00001694G,,,1694,5745,Jan,Vaele,painter,apprentice,start
BRGA818,00001694G,,,1694,150,Victor,Janssens,painter,teacher,start
BRGA818,00001695A,,,1695,5669,Hieronymus,Ringheler,member,dean,start
BRGA818,00001695A,,,1695,5335,Quireyn,Van Nuvel,member,dean,start
BRGA818,00001695A,,,1695,5533,Jan Baptist,Maeseler,member,dean,start
BRGA818,00001695A,,,1695,3252,Francois,Ysenbaut,member,dean,start
BRGA818,00001695B,,,1695,5753,Hubert,Cosyn,glazier,master,start
BRGA818,00001695C,,,1695,5533,Jan Baptist,Maeseler,goldsmith,master,start
BRGA818,00001695D,,,1695,5538,Jan Baptist,Crick,goldsmith,master,start
BRGA818,00001695E,,,1695,6963,Reynier,Ringheler,glazier,master,start
BRGA818,00001695F,,,1695,3645,Antoon,Van Waeyenbergh,glazier,master,start
BRGA818,00001695G,,,1695,5759,Hieronymus,Breughel,painter,master,start
BRGA818,00001695H,,,1695,5707,Dionysus,Van Waeyenbergh,member,teacher,start
BRGA818,00001695H,,,1695,5764,Egidius,Waeyenborch,member,apprentice,start
BRGA818,00001695I,,,1695,5766,Johannes Joseph,Rottenburch,painter,apprentice,start
BRGA818,00001695I,,,1695,5454,Ferdinand,Colyns,painter,teacher,start
BRGA818,00001696A,,,1696,5553,Matthys,Schoevaert,member,dean,start
BRGA818,00001696A,,,1696,5696,Bartholomeus Jacobus,Van der Hecht,member,dean,start
BRGA818,00001696A,,,1696,5529,Hendrick,Cortois,member,dean,start
BRGA818,00001696B,,,1696,5768,Willem,Blommaert,member,apprentice,start
BRGA818,00001696B,,,1696,563,Peter,Van Orley,member,teacher,start
BRGA818,00001696C,,,1696,5715,Adriaen,De Caron,painter,master,start
BRGA818,00001696D,,,1696,5769,Francois,Rinke,member,apprentice,start
BRGA818,00001696E,,,1696,5770,Gaspar,Van Turnhout,member,apprentice,start
BRGA818,00001696F,,,1696,5427,Philips,Mille,goldsmith,master,start
BRGA818,00001696G,,,1696,5771,Adriaen,De Bie,painter,master,start
BRGA818,00001696H,,,1696,5772,Ignatius,De Bie,painter,master,start
BRGA818,00001696I,,,1696,7009,Michiel,Van Bronckhorst,glazier,master,start
BRGA818,00001696J,,,1696,5775,Francois,Tilborgh,glazier,master,start
BRGA818,1697,,,1697,5335,Quireyn,Van Nuvel,member,dean,start
BRGA818,1697,,,1697,5538,Jan Baptist,Crick,member,dean,start
BRGA818,1697,,,1697,5711,Francois,Berbiers,member,dean,start
BRGA818,00001698B,,,1698,5778,Jan,Van den Bock,glazier,master,start
BRGA818,00001698C,,,1698,5781,Hendrick,Van Brouckhorst,glazier,master,start
BRGA818,00001698D,,,1698,5782,Florentin,Serhuyghens,glazier,apprentice,start
BRGA818,00001698D,,,1698,5333,Carel,De Swert,glazier,teacher,start
BRGA818,00001698D,,,1698,5333,Carel,De Swert,glazier,parent,start
BRGA818,00001698E,,,1698,5783,Jan,Van den Bosch,glazier,apprentice,start
BRGA818,00001698E,,,1698,3270,Michiel,Coolemans,glazier,teacher,start
BRGA818,00001698F,,,1698,5781,Hendrick,Van Brouckhorst,glazier,teacher,start
BRGA818,00001698F,,,1698,5785,Peter,Biddigir,glazier,apprentice,start
BRGA818,00001698G,,,1698,5745,Jan,Vaele,painter,apprentice,start
BRGA818,00001698G,,,1698,150,Victor,Janssens,painter,teacher,start
BRGA818,00001698H,,,1698,5787,Bernard,Van Han,member,apprentice,start
BRGA818,00001698I,,,1698,5718,Francois,De Bargas,member,dean,start
BRGA818,00001698I,,,1698,5358,Thomas,Pins,member,dean,start
BRGA818,00001698I,,,1698,5514,Jan Baptist,Noldens,member,dean,start
BRGA818,00001698J,,,1698,134,Augustyn,Coppens,painter,master,start
BRGA818,00001698K,,,1698,5789,Peter,Bettens,painter,master,start
BRGA818,00001698L,,,1698,5790,Theobald,Michau,painter,master,start
BRGA818,00001698M,,,1698,3230,Peter,La Court,painter,master,start
BRGA818,00001698N,,,1698,5793,Peter,Le Bron,painter,master,start
BRGA818,00001698O,,,1698,5794,Francois,Van Bremt,painter,master,start
BRGA818,00001698P,,,1698,5795,Francois,Boelie,painter,master,start
BRGA818,00001698Q,,,1698,5796,,Roemart,painter,master,start
BRGA818,00001698R,,,1698,5630,Lieven Illewardus,Van Achter,painter,master,start
BRGA818,00001698S,,,1698,5798,Jan,Foarge,painter,master,start
BRGA818,00001698T,,,1698,5799,Hendrick,Van Wel,member,apprentice,start
BRGA818,00001698T,,,1698,3033,Jan,Van Daele,member,teacher,start
BRGA818,00001698U,,,1698,5801,Peter,Jacobs,member,apprentice,start
BRGA818,00001698U,,,1698,5607,Carolus,Van Baeckegom,member,teacher,start
BRGA818,00001699A,,,1699,5711,Francois,Berbiers,member,dean,start
BRGA818,00001699A,,,1699,5538,Jan Baptist,Crick,member,dean,start
BRGA818,00001699A,,,1699,150,Victor,Janssens,member,dean,start
BRGA818,00001699B,,,1699,5803,Francois,De Nef,painter,master,start
BRGA818,00001699C,,,1699,5904,Carel Judocus,Raes,goldsmith,master’s son,start
BRGA818,00001699D,,,1699,5716,Michiel,Van Cutsem,painter,master,start
BRGA818,00001699E,,,1699,5806,Paulus,Breughel,painter,master,start
BRGA818,00001699F,,,1699,5808,Jacob,Van der Bought,painter,master,start
BRGA818,00001699G,,,1699,5809,Antoon Wenceslas,Raymon,painter,master,start
BRGA818,00001699H,,,1699,5811,Jacob,Happrons,painter,master,start
BRGA818,00001699I,,,1699,5812,Hendrick,Van den Houten,painter,master,start
BRGA818,00001699J,,,1699,137,Ignatius,De Hondt,painter,master,start
BRGA818,00001699K,,,1699,5790,Theobald,Michau,painter,master,start
BRGA818,00001699L,,,1699,6962,Lucas,Storck,member,apprentice,start
BRGA818,00001699L,,,1699,5715,Adriaen,De Caron,member,teacher,start
BRGA818,00001699M,,,1699,5818,Judocus,Groenins,member,apprentice,start
BRGA818,00001699M,,,1699,5775,Francois,Tilborgh,member,teacher,start
BRGA818,00001699N,,,1699,5820,Hutoun,Wermert,member,apprentice,start
BRGA818,00001699N,,,1699,5454,Ferdinand,Colyns,member,teacher,start
BRGA818,00001699O,,,1699,5823,Gaspar,De Clerck,member,apprentice,start
BRGA818,00001699O,,,1699,5824,,Backer,member,teacher,start
BRGA818,00001700A,,,1700,3033,Jan,Van Daele,member,dean,start
BRGA818,00001700A,,,1700,5533,Jan Baptist,Maeseler,member,dean,start
BRGA818,00001700A,,,1700,5781,Hendrick,Van Brouckhorst,member,dean,start
BRGA818,00001700B,,,1700,5670,Gillis,Bouvin,glazier,master,start
BRGA818,00001700C,,,1700,5826,Jacob,Van der Heyden,painter,master,start
BRGA818,00001700D,,,1700,5827,Francois,Van Schoor,painter,master,start
BRGA818,00001700E,,,1700,5828,Andries,Van der Elst,painter,master,start
BRGA818,00001700F,,,1700,5829,Francois,Jacqmin,painter,master,start
BRGA818,00001700G,,,1700,5830,Jan Baptist,Morels,painter,master,start
BRGA818,00001700H,,,1700,5831,Jan,Van der Heyden,member,apprentice,start
BRGA818,00001700H,,,1700,563,Peter,Van Orley,member,teacher,start
BRGA818,00001701A,,,1701,3033,Jan,Van Daele,member,dean,start
BRGA818,00001701A,,,1701,5533,Jan Baptist,Maeseler,member,dean,start
BRGA818,00001701A,,,1701,5781,Hendrick,Van Brouckhorst,member,dean,start
BRGA818,00001701B,,,1701,5834,Adam,Van Divoer,painter,master,start
BRGA818,00001701C,,,1701,5837,David,De Coninck,painter,master,start
BRGA818,00001701D,,,1701,5838,Jan Carel,Van Dynen,painter,master,start
BRGA818,00001701E,,,1701,5839,,Van der Cappen,painter,master,start
BRGA818,00001701F,,,1701,5840,Peter,Janssens,painter,master,start
BRGA818,00001701G,,,1701,5816,Lucas,Stock,painter,apprentice,start
BRGA818,00001701G,,,1701,5346,Judocus,Lamberto,painter,teacher,start
BRGA818,00001701H,,,1701,5841,Francois,De Schyn,glazier,apprentice,start
BRGA818,00001701H,,,1701,3270,Michiel,Coolemans,glazier,teacher,start
BRGA818,00001701I,,,1701,5842,Carel,De Wit,gilder,apprentice,start
BRGA818,00001701I,,,1701,5716,Michiel,Van Cutsem,gilder,teacher,start
BRGA818,00001701J,,,1701,5846,,Hermans,glazier,apprentice,start
BRGA818,00001701J,,,1701,5566,Jan Baptist,Van den Broeck,glazier,teacher,start
BRGA818,00001701K,,,1701,5850,,Snaghels,painter,apprentice,start
BRGA818,00001701K,,,1701,5454,Ferdinand,Colyns,painter,teacher,start
BRGA818,00001701L,,,1701,5851,Matthys,Coint,member,apprentice,start
BRGA818,00001701L,,,1701,2187,Erasmus,Crock,member,teacher,start
BRGA818,00001702A,,,1702,5472,Ludovicus,Schoreels,member,dean,start
BRGA818,00001702A,,,1702,5718,Francois,De Bargas,member,dean,start
BRGA818,00001702A,,,1702,5427,Philips,Mille,member,dean,start
BRGA818,00001702A,,,1702,5676,Hendrick,Heretibaudt,member,dean,start
BRGA818,00001702B,,,1702,5855,Willem,Ringheler,glazier,master,start
BRGA818,00001702C,,,1702,5857,,Crick,glazier,master,start
BRGA818,00001702D,,,1702,5860,Herman,Pilemans,painter,master,start
BRGA818,00001702E,,,1702,5861,Joos,Verhasselt,glazier,master,start
BRGA818,00001702F,,,1702,5862,Francois,Quebout,painter,master,start
BRGA818,00001702G,,,1702,5863,[NN],Van der Marcken,painter,master,start
BRGA818,00001702H,,,1702,5865,Elisabeth,Celdrin,painter,master,start
BRGA818,00001702H,,,1702,5866,Catharina,Van Stichel,painter,master,start
BRGA818,00001702I,,,1702,5867,Michiel,De Leeuw,member,apprentice,start
BRGA818,00001702I,,,1702,5472,Ludovicus,Schoreels,member,teacher,start
BRGA818,00001702J,,,1702,5868,Joseph,Hellebosch,member,apprentice,start
BRGA818,00001702J,,,1702,5696,Bartholomeus Jacobus,Van der Hecht,member,teacher,start
BRGA818,00001703A,,,1703,5718,Francois,De Bargas,member,dean,start
BRGA818,00001703A,,,1703,5427,Philips,Mille,member,dean,start
BRGA818,00001703A,,,1703,5472,Ludovicus,Schoreels,member,dean,start
BRGA818,00001703B,,,1703,5870,Albert,De Backer,glazier,master,start
BRGA818,00001703C,,,1703,5871,Antoon,Barbiers,painter,master,start
BRGA818,00001703D,,,1703,5872,[NN],Reysbracht,painter,master,start
BRGA818,00001703E,,,1703,5873,Adriaen,Pauwels,member,apprentice,start
BRGA818,00001703E,,,1703,563,Peter,Van Orley,member,teacher,start
BRGA818,00001704A,,,1704,5904,Carel Judocus,Raes,member,dean,start
BRGA818,00001704A,,,1704,5589,Christiaen,Crocx,member,dean,start
BRGA818,00001704A,,,1704,5812,Hendrick,Van den Houten,member,dean,start
BRGA818,00001704D,,,1704,5901,Gerard,Bauwens,gilder,apprentice,start
BRGA818,00001704D,,,1704,5715,Adriaen,De Caron,gilder,teacher,start
BRGA818,00001705A,,,1705,5904,Carel Judocus,Raes,member,dean,start
BRGA818,00001705A,,,1705,5589,Christiaen,Crocx,member,dean,start
BRGA818,00001705A,,,1705,5812,Hendrick,Van den Houten,member,dean,start
BRGA818,00001705B,,,1705,5905,Carel,Jacobs,painter,master,start
BRGA818,00001705C,,,1705,5906,Simon,De Heucht,goldsmith,apprentice,start
BRGA818,00001705C,,,1705,5904,Carel Judocus,Raes,goldsmith,teacher,start
BRGA818,00001705D,,,1705,5908,Jan,Van der Belen,gilder,apprentice,start
BRGA818,00001705D,,,1705,5716,Michiel,Van Cutsem,gilder,teacher,start
BRGA818,00001705E,,,1705,5895,[NN],Verheul,painter,master,start
BRGA818,00001705F,,,1705,5899,Joseph,Laboureur,painter,master,start
BRGA818,00001706A,,,1706,5812,Hendrick,Van den Houten,member,dean,start
BRGA818,00001706A,,,1706,5904,Carel Judocus,Raes,member,dean,start
BRGA818,00001706A,,,1706,5589,Christiaen,Crocx,member,dean,start
BRGA818,00001706B,,,1706,5909,Johannes,Der Coor,glazier,master,start
BRGA818,00001706C,,,1706,5910,Jacques,Moreau,glazier,master,start
BRGA818,00001706D,,,1706,5911,Daniel Louis,Planchon,painter,master,start
BRGA818,11600,,1,1600,5958,Joos,Schutyser,member,apprentice,start
BRGA818,11600,,1,1600,5959,Jacques,Van Rome,member,teacher,start
BRGA818,11602,,1,1602,6034,Joos,Steenarst,member,apprentice,start
BRGA818,11602,,1,1602,6036,Willem,Van Worms,member,teacher,start
BRGA818,11681,,1,1681,5536,Jan,Van den Molen,goldsmith,apprentice,start
BRGA818,11681,,1,1681,5490,Willem,Piscador,goldsmith,teacher,start
BRGA818,41688,,4,1688,5642,Jan Baptist,Gordyn,glazier,master,start
BRGA818,61602,,6,1602,6952,Americus,De Vreese,member,apprentice,start
BRGA818,61602,,6,1602,5917,Antoon,Van Schelle,member,teacher,start
BRGA818,61609,,6,1609,6464,Joos,Rintvelt,goldsmith,apprentice,start
BRGA818,61609,,6,1609,6045,Adriaen,Van Zinnick,goldsmith,teacher,start
BRGA818,71615,,7,1615,6843,Joris,Arys,member,apprentice,start
BRGA818,71615,,7,1615,6473,Jacques,Van Worms,member,teacher,start
BRGA818,71654,,7,1654,3244,Gaspar,Van den Bemde,painter,master,start
BRGA818,101664,,10,1664,5519,Jan,Volsom,painter,master,start
BRGA818,101690,,10,1690,5697,Andries,Van den Hoecke,member,apprentice,start
BRGA818,101690,,10,1690,5358,Thomas,Pins,member,teacher,start
BRGA818,111607,,11,1607,6298,Dornaert,Ringheler,glazier,master,start
BRGA818,01011639A,1,1,1639,2801,Wolfaert,Wiedemans,goldsmith,master,start
BRGA818,1021611,1,2,1611,2851,Everard,Rurinckx,member,apprentice,start
BRGA818,1021611,1,2,1611,5995,Peter,Noveliers,member,teacher,start
BRGA818,1021614,1,2,1614,6360,Philips,De Backer,painter,master,start
BRGA818,1021614,1,2,1614,6360,Philips,De Backer,painter,apprentice,former
BRGA818,1021614,1,2,1614,6065,Francois,Tons,painter,teacher,former
BRGA818,1031616,1,3,1616,5919,Hendrick,De Bontridder,member,apprentice,start
BRGA818,1031616,1,3,1616,5933,Nicolaes,Mertens,member,teacher,start
BRGA818,01031651A,1,3,1651,3140,Jan,Gillis,member,master’s son,start
BRGA818,01031651A,1,3,1651,3082,Cornelis,Gillis,member,master,start
BRGA818,01031651B,1,3,1651,3142,Peter,Gillis,member,master’s son,start
BRGA818,01031651B,1,3,1651,3082,Cornelis,Gillis,member,master,start
BRGA818,01031651C,1,3,1651,2784,Francois,Coppens,member,master,start
BRGA818,01031651C,1,3,1651,2786,Engel,Van den Bosch,member,teacher,former
BRGA818,01031651D,1,3,1651,2836,Laurys,De Wemer,member,master,start
BRGA818,01031651D,1,3,1651,2838,Gerard,Van Hoochstadt,member,teacher,former
BRGA818,01031651E,1,3,1651,2187,Erasmus,Crock,member,master,start
BRGA818,01031651E,1,3,1651,2804,Lenard,Nagels,member,teacher,former
BRGA818,1031657,1,3,1657,3501,Willem,Lambillot,painter,master,start
BRGA818,1031664,1,3,1664,5590,Jacques,Van den Porten,painter,apprentice,start
BRGA818,1031664,1,3,1664,5591,Michiel,De Prins,painter,teacher,start
BRGA818,1031665,1,3,1665,10676,Jan Baptist,Bonnecroy,member,master,start
BRGA818,1041649,1,4,1649,3093,Jan,Schoreels,member,master,start
BRGA818,1041664,1,4,1664,5588,Jan,Raes,goldsmith,master,start
BRGA818,01051650A,1,5,1650,3120,Francisco,Brockin,member,apprentice,start
BRGA818,01051650A,1,5,1650,2838,Gerard,Van Hoochstadt,member,teacher,start
BRGA818,01051650B,1,5,1650,3122,Jan,Vranckx,member,apprentice,start
BRGA818,01051650B,1,5,1650,5934,Lambert,De Prins,member,teacher,start
BRGA818,01061613A,1,6,1613,6873,Peter,Hals,painter,apprentice,start
